"category","count","book_id"
"comic-books-graphic-novels",9,"2147714"
"comics-to-read",8,"2147714"
"library-books",8,"2147714"
"graphics",8,"2147714"
"retellings",8,"2147714"
"read-in-2009",8,"2147714"
"graphicnovel",8,"2147714"
"library-book",7,"2147714"
"manga",7,"2147714"
"graphic-novel-comics",7,"2147714"
"dc-comics",7,"2147714"
"fairy-tale-retelling",7,"2147714"
"action",7,"2147714"
"romance",7,"2147714"
"own-it",7,"2147714"
"supernatural",7,"2147714"
"comics-i-own",7,"2147714"
"favourites",7,"2147714"
"bill-willingham",7,"2147714"
"read-in-english",6,"2147714"
"graphic-novels-to-read",6,"2147714"
"owned-books",6,"2147714"
"fantasy-sci-fi",6,"2147714"
"in-english",6,"2147714"
"fables-series",6,"2147714"
"folklore",6,"2147714"
"english",6,"2147714"
"graphic-novel-manga",6,"2147714"
"graphic-novels-and-comic-books",6,"2147714"
"manga-comics",6,"2147714"
"graphic-novels-comic-books",6,"2147714"
"novel",6,"2147714"
"dc-vertigo",6,"2147714"
"read-in-2017",5,"2147714"
"mystery",5,"2147714"
"ebooks",5,"2147714"
"my-books",5,"2147714"
"comics-graphicnovels",5,"2147714"
"drama",5,"2147714"
"manga-graphic-novels",5,"2147714"
"fantasy-scifi",5,"2147714"
"gn",5,"2147714"
"dark-fantasy",5,"2147714"
"series-fables",5,"2147714"
"graphic-comic",5,"2147714"
"tegneserier",5,"2147714"
"to-read",14015,"21727"
"fiction",264,"21727"
"thriller",196,"21727"
"currently-reading",173,"21727"
"mystery",126,"21727"
"favorites",100,"21727"
"crime",88,"21727"
"suspense",81,"21727"
"mystery-thriller",58,"21727"
"owned",46,"21727"
"horror",30,"21727"
"thrillers",28,"21727"
"novels",27,"21727"
"library",24,"21727"
"kindle",23,"21727"
"default",22,"21727"
"books-i-own",21,"21727"
"crime-fiction",19,"21727"
"psychological",18,"21727"
"book-club",17,"21727"
"wish-list",13,"21727"
"to-buy",13,"21727"
"contemporary",13,"21727"
"ebooks",12,"21727"
"novel",12,"21727"
"crime-mystery",12,"21727"
"mystery-suspense",12,"21727"
"suspense-thriller",12,"21727"
"adult",11,"21727"
"general-fiction",11,"21727"
"murder",10,"21727"
"my-books",9,"21727"
"adult-fiction",9,"21727"
"calibre",9,"21727"
"thriller-suspense",9,"21727"
"mystery-crime",8,"21727"
"audio",8,"21727"
"owned-books",8,"21727"
"abandoned",8,"21727"
"mysteries",7,"21727"
"audiobook",7,"21727"
"general",7,"21727"
"all-time-favorites",7,"21727"
"books-to-movies",7,"21727"
"read-in-2014",6,"21727"
"to-read-fiction",6,"21727"
"brothers",6,"21727"
"drama",6,"21727"
"paperback",6,"21727"
"scott-smith",6,"21727"
"saw-the-movie",6,"21727"
"audio-book",5,"21727"
"read-2015",5,"21727"
"to-read-mystery",5,"21727"
"have",5,"21727"
"recommended",5,"21727"
"contemporary-fiction",5,"21727"
"ebook",5,"21727"
"e-books",5,"21727"
"crime-noir",5,"21727"
"mystery-suspense-thriller",5,"21727"
"crime-thriller",5,"21727"
"other",5,"21727"
"want-to-read",5,"21727"
"mysteries-thrillers",5,"21727"
"guilt",5,"21727"
"20th-century",5,"21727"
"mystery-thriller-suspense",5,"21727"
"maybe",5,"21727"
"movie",5,"21727"
"buy",4,"21727"
"dnf",4,"21727"
"psychological-thriller",4,"21727"
"did-not-finish",4,"21727"
"2013-books",4,"21727"
"mystery-thriller-crime",4,"21727"
"5-stars",4,"21727"
"realistic-fiction",4,"21727"
"on-kindle",4,"21727"
"greed",4,"21727"
"ethics",4,"21727"
"fiction-to-read",4,"21727"
"american",4,"21727"
"dark",4,"21727"
"noir",4,"21727"
"borrowed",4,"21727"
"own-to-read",4,"21727"
"1993",4,"21727"
"book-club-books",4,"21727"
"read-in-2016",3,"21727"
"interested",3,"21727"
"shelfari-favorites",3,"21727"
"my-library",3,"21727"
"stand-alone",3,"21727"
"read-2014",3,"21727"
"on-the-shelf",3,"21727"
"not-interested",3,"21727"
"made-into-a-movie",3,"21727"
"read-fiction",3,"21727"
"at-library",3,"21727"
"favorites",23350,"22628"
"to-read",15097,"22628"
"fiction",5424,"22628"
"ya",4353,"22628"
"books-i-own",3300,"22628"
"contemporary",3125,"22628"
"favourites",2359,"22628"
"owned",2122,"22628"
"coming-of-age",1287,"22628"
"realistic-fiction",1128,"22628"
"owned-books",915,"22628"
"classics",754,"22628"
"to-buy",690,"22628"
"book-club",679,"22628"
"teen",677,"22628"
"lgbt",638,"22628"
"favorite-books",597,"22628"
"read-in-2013",518,"22628"
"all-time-favorites",468,"22628"
"my-books",460,"22628"
"novels",458,"22628"
"ya-fiction",457,"22628"
"lgbtq",441,"22628"
"read-in-2012",431,"22628"
"high-school",430,"22628"
"mental-illness",422,"22628"
"re-read",419,"22628"
"young-adult",414,"22628"
"i-own",408,"22628"
"read-in-english",393,"22628"
"library",392,"22628"
"contemporary-fiction",388,"22628"
"favorite",379,"22628"
"mental-health",370,"22628"
"currently-reading",362,"22628"
"read-in-2014",350,"22628"
"english",331,"22628"
"stand-alone",323,"22628"
"ebook",315,"22628"
"faves",309,"22628"
"young-adult-fiction",309,"22628"
"books",304,"22628"
"5-stars",304,"22628"
"friendship",297,"22628"
"read-in-2015",296,"22628"
"ebooks",276,"22628"
"ya-lit",273,"22628"
"realistic",255,"22628"
"wish-list",245,"22628"
"epistolary",242,"22628"
"read-2013",236,"22628"
"rory-gilmore-reading-challenge",234,"22628"
"favourite-books",227,"22628"
"banned-books",225,"22628"
"read-in-2016",224,"22628"
"audiobooks",224,"22628"
"ya-contemporary",222,"22628"
"made-me-cry",222,"22628"
"audiobook",216,"22628"
"borrowed",215,"22628"
"my-library",211,"22628"
"my-favorites",208,"22628"
"reread",206,"22628"
"favs",201,"22628"
"american",198,"22628"
"love",194,"22628"
"lgbtqia",193,"22628"
"read-2012",191,"22628"
"school",186,"22628"
"abuse",184,"22628"
"book-to-movie",184,"22628"
"teen-fiction",183,"22628"
"stand-alones",181,"22628"
"ya-books",180,"22628"
"want-to-read",177,"22628"
"literature",176,"22628"
"read-2014",173,"22628"
"classic",173,"22628"
"on-my-shelf",169,"22628"
"favourite",168,"22628"
"my-bookshelf",166,"22628"
"must-read",165,"22628"
"to-re-read",164,"22628"
"general-fiction",164,"22628"
"to-reread",155,"22628"
"movies",154,"22628"
"favoritos",154,"22628"
"audio",153,"22628"
"bookshelf",152,"22628"
"all-time-favourites",151,"22628"
"reviewed",149,"22628"
"own-it",142,"22628"
"4-stars",138,"22628"
"e-book",135,"22628"
"family",135,"22628"
"abandoned",135,"22628"
"e-books",133,"22628"
"movie",132,"22628"
"adolescence",132,"22628"
"2013-reads",130,"22628"
"to-read",9840,"226791"
"currently-reading",493,"226791"
"david-baldacci",276,"226791"
"thriller",222,"226791"
"fiction",192,"226791"
"mystery",164,"226791"
"baldacci",140,"226791"
"default",89,"226791"
"baldacci-david",62,"226791"
"owned",56,"226791"
"suspense",55,"226791"
"crime",44,"226791"
"mystery-thriller",36,"226791"
"thrillers",32,"226791"
"kindle",31,"226791"
"mystery-suspense",27,"226791"
"books-i-own",25,"226791"
"library",23,"226791"
"favorites",21,"226791"
"adventure",19,"226791"
"ebook",16,"226791"
"ebooks",16,"226791"
"audio",15,"226791"
"owned-books",14,"226791"
"action",14,"226791"
"audible",12,"226791"
"my-library",12,"226791"
"espionage",12,"226791"
"mysteries",12,"226791"
"audiobooks",11,"226791"
"political-thriller",10,"226791"
"suspense-thriller",10,"226791"
"legal-thriller",9,"226791"
"my-books",9,"226791"
"books",9,"226791"
"e-books",9,"226791"
"legal",9,"226791"
"detective",9,"226791"
"novels",9,"226791"
"paperback",9,"226791"
"nook",8,"226791"
"audiobook",8,"226791"
"audio-books",8,"226791"
"i-own",7,"226791"
"american",7,"226791"
"wish-list",7,"226791"
"crime-fiction",7,"226791"
"have",7,"226791"
"finished",7,"226791"
"crime-thriller",7,"226791"
"action-adventure",6,"226791"
"already-read",6,"226791"
"library-book",6,"226791"
"mystery-thriller-suspense",6,"226791"
"to-buy",6,"226791"
"general",6,"226791"
"hardcover",6,"226791"
"b",6,"226791"
"own-it",6,"226791"
"thriller-suspense",6,"226791"
"home-library",5,"226791"
"e-book",5,"226791"
"unread",5,"226791"
"abandoned",5,"226791"
"modern",5,"226791"
"intrigue",5,"226791"
"political-thrillers",5,"226791"
"mystery-thrillers",5,"226791"
"mystery-suspense-thriller",5,"226791"
"adult-fiction",5,"226791"
"favorite-authors",4,"226791"
"donated",4,"226791"
"d-baldacci",4,"226791"
"have-read",4,"226791"
"1998",4,"226791"
"did-not-finish",4,"226791"
"mom",4,"226791"
"action-suspense",4,"226791"
"books-i-have",4,"226791"
"book-club",4,"226791"
"home",4,"226791"
"crime-mystery",4,"226791"
"stories",4,"226791"
"persons",4,"226791"
"on",4,"226791"
"missing",4,"226791"
"and",4,"226791"
"calibre",4,"226791"
"own-to-read",4,"226791"
"adult",4,"226791"
"action-thriller",4,"226791"
"general-fiction",4,"226791"
"audio-book",4,"226791"
"novel",4,"226791"
"boekenkast",3,"226791"
"have-it",3,"226791"
"read-in-2015",3,"226791"
"want-to-read",3,"226791"
"1",3,"226791"
"purchased",3,"226791"
"graphic-novels",1266,"23017947"
"to-read",1023,"23017947"
"graphic-novel",616,"23017947"
"young-adult",336,"23017947"
"cómics",307,"23017947"
"currently-reading",298,"23017947"
"ya",205,"23017947"
"superheroes",205,"23017947"
"comics-graphic-novels",191,"23017947"
"fantasy",169,"23017947"
"favorites",155,"23017947"
"read-in-2015",150,"23017947"
"comic-books",134,"23017947"
"graphic-novels-comics",124,"23017947"
"comics-and-graphic-novels",115,"23017947"
"superhero",111,"23017947"
"series",95,"23017947"
"library",92,"23017947"
"science-fiction",87,"23017947"
"read-in-2016",80,"23017947"
"owned",76,"23017947"
"comic",73,"23017947"
"marvel-comics",71,"23017947"
"read-2015",63,"23017947"
"sci-fi",56,"23017947"
"graphic-novels-and-comics",52,"23017947"
"superhéroes",51,"23017947"
"marvel",50,"23017947"
"adventure",46,"23017947"
"2015-reads",46,"23017947"
"teen",44,"23017947"
"fiction",40,"23017947"
"cómic",40,"23017947"
"read-2016",40,"23017947"
"read-in-2017",39,"23017947"
"2016-reads",35,"23017947"
"ms-marvel",35,"23017947"
"feminism",33,"23017947"
"diversity",28,"23017947"
"female-author",27,"23017947"
"graphic-novel-comic",27,"23017947"
"to-buy",27,"23017947"
"library-books",26,"23017947"
"comic-book",25,"23017947"
"contemporary",24,"23017947"
"comic-graphic-novel",24,"23017947"
"action-adventure",24,"23017947"
"humor",24,"23017947"
"comics-read",23,"23017947"
"super-heroes",22,"23017947"
"graphic",20,"23017947"
"action",20,"23017947"
"favourites",20,"23017947"
"owned-books",20,"23017947"
"sequential-art",20,"23017947"
"comics-manga",20,"23017947"
"borrowed",19,"23017947"
"female-authors",19,"23017947"
"graphicnovels",19,"23017947"
"ebook",19,"23017947"
"comix",19,"23017947"
"books-i-own",18,"23017947"
"library-book",18,"23017947"
"female-protagonist",18,"23017947"
"super-hero",18,"23017947"
"new-jersey",18,"23017947"
"comics-marvel",18,"23017947"
"comic-books-graphic-novels",18,"23017947"
"read-in-english",17,"23017947"
"graphic-novel-comics",17,"23017947"
"multicultural",17,"23017947"
"comics-and-manga",16,"23017947"
"graphic-novels-manga",16,"23017947"
"girl-power",16,"23017947"
"poc",15,"23017947"
"english",15,"23017947"
"high-school",15,"23017947"
"coming-of-age",15,"23017947"
"superpowers",15,"23017947"
"graphic-novels-comic-books",15,"23017947"
"2015-releases",15,"23017947"
"family",14,"23017947"
"funny",14,"23017947"
"sci-fi-fantasy",14,"23017947"
"books-read-in-2015",14,"23017947"
"4-stars",13,"23017947"
"read-comics",13,"23017947"
"5-stars",13,"23017947"
"muslim",13,"23017947"
"superheros",13,"23017947"
"feminist",12,"23017947"
"ya-fiction",12,"23017947"
"ebooks",12,"23017947"
"graphics",12,"23017947"
"to-read-comics",12,"23017947"
"gn",11,"23017947"
"2015-read",11,"23017947"
"women-authors",11,"23017947"
"women",11,"23017947"
"ya-lit",11,"23017947"
"to-read",5507,"231562"
"lee-child",522,"231562"
"thriller",520,"231562"
"fiction",437,"231562"
"mystery",417,"231562"
"jack-reacher",412,"231562"
"crime",213,"231562"
"currently-reading",188,"231562"
"default",139,"231562"
"suspense",129,"231562"
"reacher",122,"231562"
"action",117,"231562"
"series",108,"231562"
"thrillers",106,"231562"
"mystery-thriller",99,"231562"
"child-lee",92,"231562"
"owned",90,"231562"
"kindle",89,"231562"
"child",63,"231562"
"favorites",62,"231562"
"detective",60,"231562"
"library",54,"231562"
"audiobook",52,"231562"
"military",50,"231562"
"jack-reacher-series",45,"231562"
"audio",45,"231562"
"books-i-own",44,"231562"
"adventure",44,"231562"
"ebook",42,"231562"
"ebooks",42,"231562"
"mystery-suspense",39,"231562"
"mysteries",39,"231562"
"action-adventure",37,"231562"
"audiobooks",35,"231562"
"audible",29,"231562"
"lee-childs",28,"231562"
"lee-child-jack-reacher",27,"231562"
"crime-thriller",27,"231562"
"owned-books",26,"231562"
"suspense-thriller",25,"231562"
"espionage",24,"231562"
"audio-books",24,"231562"
"calibre",23,"231562"
"police",23,"231562"
"crime-fiction",22,"231562"
"american",21,"231562"
"audio-book",21,"231562"
"action-thriller",21,"231562"
"to-buy",20,"231562"
"mystery-crime",20,"231562"
"procedural",18,"231562"
"have",18,"231562"
"my-books",18,"231562"
"crime-mystery",18,"231562"
"adult",18,"231562"
"novels",17,"231562"
"read-in-2014",16,"231562"
"e-books",16,"231562"
"e-book",15,"231562"
"jack",14,"231562"
"army",14,"231562"
"read-2013",14,"231562"
"my-library",14,"231562"
"murder",14,"231562"
"read-in-2016",13,"231562"
"adult-fiction",13,"231562"
"crime-thrillers",13,"231562"
"library-book",13,"231562"
"wish-list",13,"231562"
"read-2016",12,"231562"
"read-in-2013",12,"231562"
"kindle-books",12,"231562"
"thriller-suspense",12,"231562"
"paperback",12,"231562"
"general-fiction",12,"231562"
"read-2014",11,"231562"
"novel",11,"231562"
"library-books",11,"231562"
"i-own",11,"231562"
"read-2012",10,"231562"
"mystery-thrillers",10,"231562"
"fiction-thriller",10,"231562"
"listened-to",10,"231562"
"read-in-2015",9,"231562"
"thriller-mystery",9,"231562"
"own-it",9,"231562"
"on-kindle",9,"231562"
"books",9,"231562"
"series-jack-reacher",9,"231562"
"favorite-authors",9,"231562"
"part-of-a-series",9,"231562"
"finished",9,"231562"
"english",8,"231562"
"read-in-2011",8,"231562"
"mysteries-thrillers",8,"231562"
"lee-child-books",8,"231562"
"nook",8,"231562"
"2013-reads",8,"231562"
"north-carolina",8,"231562"
"read-in-2012",8,"231562"
"to-read",10735,"23341855"
"favorites",507,"23341855"
"kristen-ashley",406,"23341855"
"romance",399,"23341855"
"bikers",310,"23341855"
"currently-reading",296,"23341855"
"mc",247,"23341855"
"contemporary-romance",225,"23341855"
"contemporary",191,"23341855"
"series",178,"23341855"
"biker",134,"23341855"
"alpha-male",132,"23341855"
"kindle",78,"23341855"
"motorcycle-club",76,"23341855"
"adult",73,"23341855"
"read-in-2015",71,"23341855"
"read-2015",59,"23341855"
"arc",57,"23341855"
"5-stars",52,"23341855"
"erotica",47,"23341855"
"abuse",44,"23341855"
"alpha-males",43,"23341855"
"mc-romance",42,"23341855"
"2015-reads",41,"23341855"
"alpha",41,"23341855"
"netgalley",40,"23341855"
"favorite-series",39,"23341855"
"june-2015",38,"23341855"
"favourites",37,"23341855"
"mc-books",37,"23341855"
"ka",36,"23341855"
"bad-boys",34,"23341855"
"part-of-a-series",34,"23341855"
"favorite",32,"23341855"
"ebook",32,"23341855"
"audiobook",31,"23341855"
"steamy",31,"23341855"
"favorite-authors",30,"23341855"
"second-chance",29,"23341855"
"friends-to-lovers",29,"23341855"
"biker-mc",29,"23341855"
"book-boyfriend",28,"23341855"
"new-adult",28,"23341855"
"motorcycle",28,"23341855"
"fiction",28,"23341855"
"biker-romance",25,"23341855"
"favorite-author",25,"23341855"
"book-boyfriends",24,"23341855"
"chick-lit",24,"23341855"
"single-parent",24,"23341855"
"2015-read",24,"23341855"
"ashley-kristen",24,"23341855"
"2015-books",24,"23341855"
"bad-boy",24,"23341855"
"drama",23,"23341855"
"second-chances",23,"23341855"
"5-star",23,"23341855"
"dnf",23,"23341855"
"all-time-favorites",22,"23341855"
"owned",22,"23341855"
"ebooks",22,"23341855"
"funny",21,"23341855"
"tattoos",21,"23341855"
"author-kristen-ashley",21,"23341855"
"books-i-own",20,"23341855"
"4-stars",20,"23341855"
"romance-contemporary",20,"23341855"
"mc-club",20,"23341855"
"motorcycle-clubs",20,"23341855"
"mc-biker",20,"23341855"
"re-read",19,"23341855"
"family",19,"23341855"
"second-chance-romance",19,"23341855"
"humor",19,"23341855"
"library",19,"23341855"
"badass-bikers",19,"23341855"
"audio",18,"23341855"
"bikers-mc",18,"23341855"
"faves",17,"23341855"
"adult-romance",17,"23341855"
"motorcycles",17,"23341855"
"audible",16,"23341855"
"sweet",16,"23341855"
"erotic",16,"23341855"
"read-in-2016",15,"23341855"
"reread",15,"23341855"
"hea",15,"23341855"
"kids",15,"23341855"
"fighter",15,"23341855"
"emotional",15,"23341855"
"hot",15,"23341855"
"dual-pov",15,"23341855"
"chaos",15,"23341855"
"m-f",14,"23341855"
"alpha-hero",14,"23341855"
"owned-books",14,"23341855"
"reviewed",14,"23341855"
"motorcycle-men",14,"23341855"
"kindle-books",13,"23341855"
"loved-it",13,"23341855"
"to-read",13674,"23485372"
"currently-reading",1141,"23485372"
"fantasy",673,"23485372"
"young-adult",170,"23485372"
"kindle",154,"23485372"
"magic",142,"23485372"
"romance",133,"23485372"
"fiction",120,"23485372"
"favorites",109,"23485372"
"series",93,"23485372"
"ya",91,"23485372"
"kindle-unlimited",76,"23485372"
"historical-fiction",59,"23485372"
"read-in-2015",55,"23485372"
"ebook",50,"23485372"
"steampunk",46,"23485372"
"read-in-2016",40,"23485372"
"audiobook",38,"23485372"
"historical",36,"23485372"
"ebooks",33,"23485372"
"owned",32,"23485372"
"books-i-own",30,"23485372"
"paranormal",30,"23485372"
"audiobooks",29,"23485372"
"urban-fantasy",28,"23485372"
"kindle-books",26,"23485372"
"sci-fi-fantasy",26,"23485372"
"read-2015",25,"23485372"
"audible",23,"23485372"
"e-books",22,"23485372"
"audio",21,"23485372"
